Region,date,new_people_vaccinated,population,percent_of_pop_newly_vacc
Europe,27/12/2020,100142,747747000,0.000133925
Europe,28/12/2020,176288,747747000,0.000235759
Europe,29/12/2020,239674,747747000,0.000320528
Europe,30/12/2020,296616,747747000,0.00039668
Europe,31/12/2020,306694,747747000,0.000410157
Europe,1/01/2021,289436,747747000,0.000387077
Europe,2/01/2021,321762,747747000,0.000430309
Europe,3/01/2021,306160,747747000,0.000409443
Europe,4/01/2021,369558,747747000,0.000494229
Europe,5/01/2021,519390,747747000,0.000694607
Europe,6/01/2021,518036,747747000,0.000692796
Europe,7/01/2021,555150,747747000,0.00074243
Europe,8/01/2021,629852,747747000,0.000842333
Europe,9/01/2021,678520,747747000,0.000907419
Europe,10/01/2021,691678,747747000,0.000925016
Europe,11/01/2021,1159046,747747000,0.001550051
Europe,12/01/2021,1293122,747747000,0.001729358
Europe,13/01/2021,1469176,747747000,0.001964804
Europe,14/01/2021,1611959,747747000,0.002155755
Europe,15/01/2021,1718558,747747000,0.002298315
Europe,16/01/2021,1759362,747747000,0.002352884
Europe,17/01/2021,1738001,747747000,0.002324317
Europe,18/01/2021,1784665,747747000,0.002386723
Europe,19/01/2021,1868354,747747000,0.002498645
Europe,20/01/2021,1908973,747747000,0.002552966
Europe,21/01/2021,1956233,747747000,0.00261617
Europe,22/01/2021,2013422,747747000,0.002692651
Europe,23/01/2021,2090433,747747000,0.002795642
Europe,24/01/2021,2107098,747747000,0.002817929
Europe,25/01/2021,2123625,747747000,0.002840031
Europe,26/01/2021,2090540,747747000,0.002795785
Europe,27/01/2021,2046897,747747000,0.002737419
Europe,28/01/2021,2013505,747747000,0.002692762
Europe,29/01/2021,1972964,747747000,0.002638545
Europe,30/01/2021,1991738,747747000,0.002663652
Europe,31/01/2021,2018199,747747000,0.00269904
Europe,1/02/2021,2017157,747747000,0.002697646
Europe,2/02/2021,2010338,747747000,0.002688527
Europe,3/02/2021,2051030,747747000,0.002742946
Europe,4/02/2021,2061701,747747000,0.002757217
Europe,5/02/2021,2050931,747747000,0.002742814
Europe,6/02/2021,2022428,747747000,0.002704696
Europe,7/02/2021,1992232,747747000,0.002664313
Europe,8/02/2021,2000622,747747000,0.002675533
Europe,9/02/2021,2017317,747747000,0.00269786
Europe,10/02/2021,2029538,747747000,0.002714204
Europe,11/02/2021,2080175,747747000,0.002781924
Europe,12/02/2021,2146046,747747000,0.002870016
Europe,13/02/2021,2166558,747747000,0.002897448
Europe,14/02/2021,2182823,747747000,0.0029192
Europe,15/02/2021,2173574,747747000,0.002906831
Europe,16/02/2021,2180439,747747000,0.002916012
Europe,17/02/2021,2231857,747747000,0.002984776
Europe,18/02/2021,2254064,747747000,0.003014474
Europe,19/02/2021,2217516,747747000,0.002965597
Europe,20/02/2021,2178486,747747000,0.0029134
Europe,21/02/2021,2162803,747747000,0.002892426
Europe,22/02/2021,2184347,747747000,0.002921238
Europe,23/02/2021,2245786,747747000,0.003003404
Europe,24/02/2021,2309472,747747000,0.003088574
Europe,25/02/2021,2388506,747747000,0.00319427
Europe,26/02/2021,2516876,747747000,0.003365946
Europe,27/02/2021,2623384,747747000,0.003508385
Europe,28/02/2021,2667915,747747000,0.003567938
Europe,1/03/2021,2728316,747747000,0.003648715
Europe,2/03/2021,2763165,747747000,0.003695321
Europe,3/03/2021,2770110,747747000,0.003704609
Europe,4/03/2021,2924203,747747000,0.003910685
Europe,5/03/2021,3018391,747747000,0.004036647
Europe,6/03/2021,3111807,747747000,0.004161577
Europe,7/03/2021,3158152,747747000,0.004223557
Europe,8/03/2021,3200013,747747000,0.00427954
Europe,9/03/2021,3229557,747747000,0.00431905
Europe,10/03/2021,3260746,747747000,0.004360761
Europe,11/03/2021,3136064,747747000,0.004194017
Europe,12/03/2021,3086287,747747000,0.004127448
Europe,13/03/2021,3082316,747747000,0.004122138
Europe,14/03/2021,3082012,747747000,0.004121731
Europe,15/03/2021,3119138,747747000,0.004171381
Europe,16/03/2021,3110138,747747000,0.004159345
Europe,17/03/2021,3067262,747747000,0.004102005
Europe,18/03/2021,3056905,747747000,0.004088154
Europe,19/03/2021,3105150,747747000,0.004152675
Europe,20/03/2021,3195087,747747000,0.004272952
Europe,21/03/2021,3251113,747747000,0.004347878
Europe,22/03/2021,3297687,747747000,0.004410164
Europe,23/03/2021,3405250,747747000,0.004554014
Europe,24/03/2021,3541818,747747000,0.004736653
Europe,25/03/2021,3650920,747747000,0.004882561
Europe,26/03/2021,3745403,747747000,0.005008917
Europe,27/03/2021,3713577,747747000,0.004966355
Europe,28/03/2021,3784391,747747000,0.005061058
Europe,29/03/2021,3824597,747747000,0.005114828
Europe,30/03/2021,3802536,747747000,0.005085324
Europe,31/03/2021,3822189,747747000,0.005111607
Europe,1/04/2021,3822242,747747000,0.005111678
Europe,2/04/2021,3608325,747747000,0.004825596
Europe,3/04/2021,3456817,747747000,0.004622977
Europe,4/04/2021,3309496,747747000,0.004425957
Europe,5/04/2021,3110405,747747000,0.004159702
Europe,6/04/2021,3178493,747747000,0.00425076
Europe,7/04/2021,3299605,747747000,0.004412729
Europe,8/04/2021,3549205,747747000,0.004746532
Europe,9/04/2021,3916122,747747000,0.005237229
Europe,10/04/2021,4149397,747747000,0.005549199
Europe,11/04/2021,4291936,747747000,0.005739824
Europe,12/04/2021,4544326,747747000,0.006077358
Europe,13/04/2021,4713180,747747000,0.006303175
Europe,14/04/2021,4870884,747747000,0.00651408
Europe,15/04/2021,4859863,747747000,0.006499341
Europe,16/04/2021,4865066,747747000,0.0065063
Europe,17/04/2021,4816675,747747000,0.006441584
Europe,18/04/2021,4824861,747747000,0.006452531
Europe,19/04/2021,4817375,747747000,0.00644252
Europe,20/04/2021,4783483,747747000,0.006397195
Europe,21/04/2021,4723203,747747000,0.006316579
Europe,22/04/2021,4717499,747747000,0.006308951
Europe,23/04/2021,4671479,747747000,0.006247406
Europe,24/04/2021,4729290,747747000,0.006324719
Europe,25/04/2021,4751993,747747000,0.006355081
Europe,26/04/2021,4818751,747747000,0.00644436
Europe,27/04/2021,4914634,747747000,0.006572589
Europe,28/04/2021,5081943,747747000,0.00679634
Europe,29/04/2021,5226854,747747000,0.006990137
Europe,30/04/2021,5264703,747747000,0.007040754
Europe,1/05/2021,5156846,747747000,0.006896512
Europe,2/05/2021,5119445,747747000,0.006846494
Europe,3/05/2021,5069022,747747000,0.00677906
Europe,4/05/2021,5071889,747747000,0.006782894
Europe,5/05/2021,5068451,747747000,0.006778297
Europe,6/05/2021,5058791,747747000,0.006765378
Europe,7/05/2021,5092361,747747000,0.006810273
Europe,8/05/2021,5222738,747747000,0.006984633
Europe,9/05/2021,5291812,747747000,0.007077009
Europe,10/05/2021,5419347,747747000,0.007247568
Europe,11/05/2021,5512752,747747000,0.007372483
Europe,12/05/2021,5634641,747747000,0.007535491
Europe,13/05/2021,5445524,747747000,0.007282576
Europe,14/05/2021,5468571,747747000,0.007313397
Europe,15/05/2021,5591485,747747000,0.007477777
Europe,16/05/2021,5605586,747747000,0.007496635
Europe,17/05/2021,5579613,747747000,0.0074619
Europe,18/05/2021,5574907,747747000,0.007455606
Europe,19/05/2021,5419104,747747000,0.007247243
Europe,20/05/2021,5570469,747747000,0.007449671
Europe,21/05/2021,5525775,747747000,0.007389899
Europe,22/05/2021,5418990,747747000,0.00724709
Europe,23/05/2021,5355073,747747000,0.007161611
Europe,24/05/2021,5271099,747747000,0.007049308
Europe,25/05/2021,5088654,747747000,0.006805315
Europe,26/05/2021,5049689,747747000,0.006753205
Europe,27/05/2021,4896754,747747000,0.006548678
Europe,28/05/2021,4796042,747747000,0.00641399
Europe,29/05/2021,4706732,747747000,0.006294551
Europe,30/05/2021,4686125,747747000,0.006266993
Europe,31/05/2021,4684331,747747000,0.006264594
Europe,1/06/2021,4747137,747747000,0.006348587
Europe,2/06/2021,4778256,747747000,0.006390204
Europe,3/06/2021,4804407,747747000,0.006425177
Europe,4/06/2021,4959162,747747000,0.006632139
Europe,5/06/2021,5077229,747747000,0.006790036
Europe,6/06/2021,5214535,747747000,0.006973662
Europe,7/06/2021,5359494,747747000,0.007167523
Europe,8/06/2021,5407417,747747000,0.007231613
Europe,9/06/2021,5392393,747747000,0.007211521
Europe,10/06/2021,5480734,747747000,0.007329664
Europe,11/06/2021,5433822,747747000,0.007266926
Europe,12/06/2021,5421920,747747000,0.007251009
Europe,13/06/2021,5348692,747747000,0.007153077
Europe,14/06/2021,5214384,747747000,0.00697346
Europe,15/06/2021,5124923,747747000,0.00685382
Europe,16/06/2021,5028388,747747000,0.006724718
Europe,17/06/2021,5056561,747747000,0.006762396
Europe,18/06/2021,4979728,747747000,0.006659643
Europe,19/06/2021,4887384,747747000,0.006536147
Europe,20/06/2021,4852568,747747000,0.006489585
Europe,21/06/2021,4814089,747747000,0.006438125
Europe,22/06/2021,4911073,747747000,0.006567827
Europe,23/06/2021,4825746,747747000,0.006453715
Europe,24/06/2021,4680361,747747000,0.006259284
Europe,25/06/2021,4665021,747747000,0.006238769
Europe,26/06/2021,4672959,747747000,0.006249385
Europe,27/06/2021,4657096,747747000,0.006228171
Europe,28/06/2021,4671065,747747000,0.006246852
Europe,29/06/2021,4565213,747747000,0.006105291
Europe,30/06/2021,4629703,747747000,0.006191537
Europe,1/07/2021,4685150,747747000,0.006265689
Europe,2/07/2021,4745992,747747000,0.006347056
Europe,3/07/2021,4684042,747747000,0.006264207
Europe,4/07/2021,4691509,747747000,0.006274193
Europe,5/07/2021,4611778,747747000,0.006167565
Europe,6/07/2021,4652618,747747000,0.006222182
Europe,7/07/2021,4544707,747747000,0.006077867
Europe,8/07/2021,4315207,747747000,0.005770945
Europe,9/07/2021,4192098,747747000,0.005606305
Europe,10/07/2021,4112594,747747000,0.005499981
Europe,11/07/2021,3986421,747747000,0.005331243
Europe,12/07/2021,3887731,747747000,0.00519926
Europe,13/07/2021,3740135,747747000,0.005001872
Europe,14/07/2021,3652902,747747000,0.004885211
Europe,15/07/2021,3625928,747747000,0.004849137
Europe,16/07/2021,3705966,747747000,0.004956176
Europe,17/07/2021,3585044,747747000,0.004794461
Europe,18/07/2021,3592056,747747000,0.004803839
Europe,19/07/2021,3586648,747747000,0.004796606
Europe,20/07/2021,3676159,747747000,0.004916314
Europe,21/07/2021,3592878,747747000,0.004804938
Europe,22/07/2021,3582672,747747000,0.004791289
Europe,23/07/2021,3411149,747747000,0.004561903
Europe,24/07/2021,3370742,747747000,0.004507864
Europe,25/07/2021,3305954,747747000,0.00442122
Europe,26/07/2021,3315336,747747000,0.004433767
Europe,27/07/2021,3196382,747747000,0.004274684
Europe,28/07/2021,3209839,747747000,0.004292681
Europe,29/07/2021,3224852,747747000,0.004312758
Europe,30/07/2021,3102233,747747000,0.004148774
Europe,31/07/2021,3176744,747747000,0.004248421
Europe,1/08/2021,3176168,747747000,0.004247651
Europe,2/08/2021,3142226,747747000,0.004202258
Europe,3/08/2021,3051747,747747000,0.004081256
Europe,4/08/2021,3070880,747747000,0.004106844
Europe,5/08/2021,2911407,747747000,0.003893572
Europe,6/08/2021,2850305,747747000,0.003811857
Europe,7/08/2021,2828158,747747000,0.003782239
Europe,8/08/2021,2830310,747747000,0.003785117
Europe,9/08/2021,2799128,747747000,0.003743416
Europe,10/08/2021,2778460,747747000,0.003715776
Europe,11/08/2021,2739172,747747000,0.003663234
Europe,12/08/2021,2770818,747747000,0.003705555
Europe,13/08/2021,2893199,747747000,0.003869222
Europe,14/08/2021,2823949,747747000,0.00377661
Europe,15/08/2021,2767878,747747000,0.003701624
Europe,16/08/2021,2781827,747747000,0.003720278
Europe,17/08/2021,2676627,747747000,0.003579589
Europe,18/08/2021,2525782,747747000,0.003377856
Europe,19/08/2021,2456204,747747000,0.003284806
Europe,20/08/2021,2282604,747747000,0.003052642
Europe,21/08/2021,2293860,747747000,0.003067695
Europe,22/08/2021,2298447,747747000,0.00307383
Europe,23/08/2021,2243531,747747000,0.003000388
Europe,24/08/2021,2202467,747747000,0.002945471
Europe,25/08/2021,2183876,747747000,0.002920608
Europe,26/08/2021,2110261,747747000,0.002822159
Europe,27/08/2021,2078326,747747000,0.002779451
Europe,28/08/2021,2002099,747747000,0.002677509
Europe,29/08/2021,1964234,747747000,0.00262687
Europe,30/08/2021,1943520,747747000,0.002599168
Europe,31/08/2021,1889357,747747000,0.002526733
Europe,1/09/2021,1822745,747747000,0.002437649
Europe,2/09/2021,1779816,747747000,0.002380238
Europe,3/09/2021,1705184,747747000,0.002280429
Europe,4/09/2021,1672816,747747000,0.002237142
Europe,5/09/2021,1657455,747747000,0.002216599
Europe,6/09/2021,1580848,747747000,0.002114148
Europe,7/09/2021,1581846,747747000,0.002115483
Europe,8/09/2021,1495921,747747000,0.002000571
Europe,9/09/2021,1453252,747747000,0.001943508
Europe,10/09/2021,1491401,747747000,0.001994526
Europe,11/09/2021,1459499,747747000,0.001951862
Europe,12/09/2021,1442702,747747000,0.001929399
Europe,13/09/2021,1570532,747747000,0.002100352
Europe,14/09/2021,1475860,747747000,0.001973742
Europe,15/09/2021,1525060,747747000,0.00203954
Europe,16/09/2021,1513428,747747000,0.002023984
Europe,17/09/2021,1439599,747747000,0.001925249
Europe,18/09/2021,1419551,747747000,0.001898438
Europe,19/09/2021,1408127,747747000,0.00188316
Europe,20/09/2021,1273568,747747000,0.001703207
Europe,21/09/2021,1292105,747747000,0.001727998
Europe,22/09/2021,1266625,747747000,0.001693922
Europe,23/09/2021,1238115,747747000,0.001655794
Europe,24/09/2021,1215735,747747000,0.001625864
Europe,25/09/2021,1214657,747747000,0.001624422
Europe,26/09/2021,1213731,747747000,0.001623184
Europe,27/09/2021,1239560,747747000,0.001657726
Europe,28/09/2021,1197957,747747000,0.001602089
Europe,29/09/2021,1143417,747747000,0.00152915
Europe,30/09/2021,1120894,747747000,0.001499028
Europe,1/10/2021,1137015,747747000,0.001520588
Europe,2/10/2021,1147376,747747000,0.001534444
Europe,3/10/2021,1145462,747747000,0.001531884
Europe,4/10/2021,1067698,747747000,0.001427887
Europe,5/10/2021,1050709,747747000,0.001405166
Europe,6/10/2021,1041103,747747000,0.00139232
Europe,7/10/2021,1055751,747747000,0.001411909
Europe,8/10/2021,998852,747747000,0.001335815
Europe,9/10/2021,977695,747747000,0.001307521
Europe,10/10/2021,981215,747747000,0.001312229
Europe,11/10/2021,995116,747747000,0.001330819
Europe,12/10/2021,1002890,747747000,0.001341216
Europe,13/10/2021,1010437,747747000,0.001351309
Europe,14/10/2021,978798,747747000,0.001308996
Europe,15/10/2021,1017107,747747000,0.001360229
Europe,16/10/2021,1086666,747747000,0.001453254
Europe,17/10/2021,1156446,747747000,0.001546574
Europe,18/10/2021,1245574,747747000,0.001665769
Europe,19/10/2021,1329553,747747000,0.001778079
Europe,20/10/2021,1413307,747747000,0.001890087
Europe,21/10/2021,1423038,747747000,0.001903101
Europe,22/10/2021,1515984,747747000,0.002027402
Europe,23/10/2021,1555152,747747000,0.002079784
Europe,24/10/2021,1528814,747747000,0.002044561
Europe,25/10/2021,1510450,747747000,0.002020001
Europe,26/10/2021,1499820,747747000,0.002005785
Europe,27/10/2021,1469820,747747000,0.001965665
Europe,28/10/2021,1523251,747747000,0.002037121
Europe,29/10/2021,1587782,747747000,0.002123421
Europe,30/10/2021,1633023,747747000,0.002183925
Europe,31/10/2021,1648445,747747000,0.002204549
Europe,1/11/2021,1633125,747747000,0.002184061
Europe,2/11/2021,1708168,747747000,0.00228442
Europe,3/11/2021,1788433,747747000,0.002391762
Europe,4/11/2021,1982727,747747000,0.002651601
Europe,5/11/2021,1829123,747747000,0.002446179
Europe,6/11/2021,1692898,747747000,0.002263998
Europe,7/11/2021,1650973,747747000,0.00220793
Europe,8/11/2021,1622594,747747000,0.002169977
Europe,9/11/2021,1644611,747747000,0.002199422
Europe,10/11/2021,1603361,747747000,0.002144256
Europe,11/11/2021,1478882,747747000,0.001977784
Europe,12/11/2021,1603376,747747000,0.002144276
Europe,13/11/2021,1676259,747747000,0.002241746
Europe,14/11/2021,1806436,747747000,0.002415839
Europe,15/11/2021,1865061,747747000,0.002494241
Europe,16/11/2021,1799314,747747000,0.002406314
Europe,17/11/2021,1853612,747747000,0.002478929
Europe,18/11/2021,1777466,747747000,0.002377095
Europe,19/11/2021,1706978,747747000,0.002282828
Europe,20/11/2021,1651300,747747000,0.002208367
Europe,21/11/2021,1556586,747747000,0.002081701
Europe,22/11/2021,1545238,747747000,0.002066525
Europe,23/11/2021,1495569,747747000,0.0020001
Europe,24/11/2021,1454305,747747000,0.001944916
Europe,25/11/2021,1523174,747747000,0.002037018
Europe,26/11/2021,1589195,747747000,0.002125311
Europe,27/11/2021,1595870,747747000,0.002134238
Europe,28/11/2021,1573960,747747000,0.002104937
Europe,29/11/2021,1507822,747747000,0.002016487
Europe,30/11/2021,1574812,747747000,0.002106076
Europe,1/12/2021,1510774,747747000,0.002020435
Europe,2/12/2021,1432082,747747000,0.001915196
Europe,3/12/2021,1306870,747747000,0.001747744
Europe,4/12/2021,1397398,747747000,0.001868811
Europe,5/12/2021,1362812,747747000,0.001822558
Europe,6/12/2021,1368331,747747000,0.001829938
Europe,7/12/2021,1348939,747747000,0.001804005
Europe,8/12/2021,1316871,747747000,0.001761118
Europe,9/12/2021,1285991,747747000,0.001719821
Europe,10/12/2021,1258354,747747000,0.001682861
Europe,11/12/2021,1282840,747747000,0.001715607
Europe,12/12/2021,1349593,747747000,0.001804879
Europe,13/12/2021,1355033,747747000,0.001812154
Europe,14/12/2021,1325600,747747000,0.001772792
Europe,15/12/2021,1307323,747747000,0.001748349
Europe,16/12/2021,1284020,747747000,0.001717185
Europe,17/12/2021,1379113,747747000,0.001844358
Europe,18/12/2021,1407274,747747000,0.001882019
Europe,19/12/2021,1444691,747747000,0.001932059
Europe,20/12/2021,1455912,747747000,0.001947065
Europe,21/12/2021,1524187,747747000,0.002038373
Europe,22/12/2021,1526541,747747000,0.002041521
Europe,23/12/2021,1529006,747747000,0.002044817
Europe,24/12/2021,1354337,747747000,0.001811224
Europe,25/12/2021,1147619,747747000,0.001534769
Europe,26/12/2021,1011354,747747000,0.001352535
Europe,27/12/2021,963247,747747000,0.001288199
Europe,28/12/2021,837474,747747000,0.001119996
Europe,29/12/2021,981614,747747000,0.001312762
Europe,30/12/2021,951162,747747000,0.001272037
Europe,31/12/2021,940376,747747000,0.001257613
Europe,1/01/2022,882556,747747000,0.001180287
Europe,2/01/2022,901547,747747000,0.001205685
Europe,3/01/2022,891861,747747000,0.001192731
Europe,4/01/2022,857246,747747000,0.001146439
Europe,5/01/2022,671697,747747000,0.000898294
Europe,6/01/2022,642428,747747000,0.000859152
Europe,7/01/2022,766347,747747000,0.001024875
Europe,8/01/2022,833955,747747000,0.00111529
Europe,9/01/2022,860735,747747000,0.001151105
Europe,10/01/2022,862985,747747000,0.001154114
Europe,11/01/2022,886841,747747000,0.001186017
Europe,12/01/2022,930974,747747000,0.001245039
Europe,13/01/2022,1015210,747747000,0.001357692
Europe,14/01/2022,944188,747747000,0.001262711
Europe,15/01/2022,969530,747747000,0.001296602
Europe,16/01/2022,980017,747747000,0.001310626
Europe,17/01/2022,988766,747747000,0.001322327
Europe,18/01/2022,980511,747747000,0.001311287
Europe,19/01/2022,971482,747747000,0.001299212
Europe,20/01/2022,917731,747747000,0.001227328
Europe,21/01/2022,908923,747747000,0.001215549
Europe,22/01/2022,967901,747747000,0.001294423
Europe,23/01/2022,923599,747747000,0.001235176
Europe,24/01/2022,913049,747747000,0.001221067
Europe,25/01/2022,843738,747747000,0.001128374
Europe,26/01/2022,802486,747747000,0.001073205
Europe,27/01/2022,786587,747747000,0.001051943
Europe,28/01/2022,783487,747747000,0.001047797
Europe,29/01/2022,692571,747747000,0.00092621
Europe,30/01/2022,697264,747747000,0.000932487
Europe,31/01/2022,685186,747747000,0.000916334
Europe,1/02/2022,687902,747747000,0.000919966
Europe,2/02/2022,645296,747747000,0.000862987
Europe,3/02/2022,606011,747747000,0.000810449
Europe,4/02/2022,598220,747747000,0.00080003
Europe,5/02/2022,586483,747747000,0.000784333
Europe,6/02/2022,563938,747747000,0.000754183
Europe,7/02/2022,514450,747747000,0.000688
Europe,8/02/2022,578327,747747000,0.000773426
Europe,9/02/2022,574899,747747000,0.000768842
Europe,10/02/2022,576564,747747000,0.000771068
Europe,11/02/2022,520294,747747000,0.000695816
Europe,12/02/2022,476046,747747000,0.00063664
Europe,13/02/2022,476375,747747000,0.00063708
Europe,14/02/2022,474652,747747000,0.000634776
Europe,15/02/2022,377874,747747000,0.00050535
Europe,16/02/2022,381400,747747000,0.000510066
Europe,17/02/2022,361107,747747000,0.000482927
Europe,18/02/2022,350482,747747000,0.000468717
Europe,19/02/2022,333409,747747000,0.000445885
Europe,20/02/2022,308467,747747000,0.000412529
Europe,21/02/2022,298761,747747000,0.000399548
Europe,22/02/2022,282945,747747000,0.000378397
Europe,23/02/2022,237107,747747000,0.000317095
Europe,24/02/2022,222213,747747000,0.000297177
Europe,25/02/2022,217465,747747000,0.000290827
Europe,26/02/2022,214721,747747000,0.000287157
Europe,27/02/2022,215770,747747000,0.00028856
Europe,28/02/2022,187082,747747000,0.000250194
Europe,1/03/2022,183525,747747000,0.000245437
Europe,2/03/2022,180535,747747000,0.000241439
Europe,3/03/2022,172049,747747000,0.00023009
Europe,4/03/2022,169192,747747000,0.000226269
Europe,5/03/2022,174055,747747000,0.000232773
Europe,6/03/2022,170664,747747000,0.000228238
Europe,7/03/2022,158531,747747000,0.000212012
Europe,8/03/2022,149751,747747000,0.00020027
Europe,9/03/2022,140919,747747000,0.000188458
Europe,10/03/2022,147969,747747000,0.000197886
Europe,11/03/2022,141186,747747000,0.000188815
Europe,12/03/2022,126131,747747000,0.000168681
Europe,13/03/2022,131035,747747000,0.00017524
Europe,14/03/2022,142398,747747000,0.000190436
Europe,15/03/2022,150538,747747000,0.000201322
Europe,16/03/2022,150248,747747000,0.000200934
Europe,17/03/2022,130023,747747000,0.000173886
Europe,18/03/2022,124658,747747000,0.000166711
Europe,19/03/2022,123085,747747000,0.000164608
Europe,20/03/2022,145063,747747000,0.000194
Europe,21/03/2022,165434,747747000,0.000221243
Europe,22/03/2022,171210,747747000,0.000228968
Europe,23/03/2022,212748,747747000,0.000284519
Europe,24/03/2022,261103,747747000,0.000349186
Europe,25/03/2022,264751,747747000,0.000354065
Europe,26/03/2022,345702,747747000,0.000462325
Europe,27/03/2022,315818,747747000,0.000422359
Europe,28/03/2022,284576,747747000,0.000380578
Europe,29/03/2022,266818,747747000,0.000356829
Europe,30/03/2022,221258,747747000,0.0002959
Europe,31/03/2022,172992,747747000,0.000231351
Europe,1/04/2022,169511,747747000,0.000226696
Europe,2/04/2022,88832,747747000,0.0001188
Europe,3/04/2022,87542,747747000,0.000117074
Europe,4/04/2022,90217,747747000,0.000120652
Europe,5/04/2022,100528,747747000,0.000134441
Europe,6/04/2022,108851,747747000,0.000145572
Europe,7/04/2022,128113,747747000,0.000171332
Europe,8/04/2022,129488,747747000,0.000173171
Europe,9/04/2022,141303,747747000,0.000188972
Europe,10/04/2022,150537,747747000,0.000201321
Europe,11/04/2022,158078,747747000,0.000211406
Europe,12/04/2022,159616,747747000,0.000213463
Europe,13/04/2022,163366,747747000,0.000218478
Europe,14/04/2022,172478,747747000,0.000230664
Europe,15/04/2022,173766,747747000,0.000232386
Europe,16/04/2022,164469,747747000,0.000219953
Europe,17/04/2022,154337,747747000,0.000206403
Europe,18/04/2022,143009,747747000,0.000191253
Europe,19/04/2022,140723,747747000,0.000188196
Europe,20/04/2022,138691,747747000,0.000185479
Europe,21/04/2022,142260,747747000,0.000190252
Europe,22/04/2022,145617,747747000,0.000194741
Europe,23/04/2022,164309,747747000,0.000219739
Europe,24/04/2022,181842,747747000,0.000243187
Europe,25/04/2022,195755,747747000,0.000261793
Europe,26/04/2022,200442,747747000,0.000268061
Europe,27/04/2022,196994,747747000,0.00026345
Europe,28/04/2022,172529,747747000,0.000230732
Europe,29/04/2022,199247,747747000,0.000266463
Europe,30/04/2022,188827,747747000,0.000252528
Europe,1/05/2022,171844,747747000,0.000229816
Europe,2/05/2022,155061,747747000,0.000207371
Europe,3/05/2022,139442,747747000,0.000186483
Europe,4/05/2022,138337,747747000,0.000185005
Europe,5/05/2022,132521,747747000,0.000177227
Europe,6/05/2022,101262,747747000,0.000135423
Europe,7/05/2022,93411,747747000,0.000124923
Europe,8/05/2022,92832,747747000,0.000124149
Europe,9/05/2022,93913,747747000,0.000125595
Europe,10/05/2022,93738,747747000,0.000125361
Europe,11/05/2022,85829,747747000,0.000114783
Europe,12/05/2022,82309,747747000,0.000110076
Europe,13/05/2022,78619,747747000,0.000105141
Europe,14/05/2022,76734,747747000,0.00010262
Europe,15/05/2022,76480,747747000,0.000102281
Europe,16/05/2022,76004,747747000,0.000101644
Europe,17/05/2022,77106,747747000,0.000103118
Europe,18/05/2022,76299,747747000,0.000102039
Europe,19/05/2022,77017,747747000,0.000102999
Europe,20/05/2022,75350,747747000,0.000100769
Europe,21/05/2022,72605,747747000,9.70984E-05
Europe,22/05/2022,70754,747747000,9.46229E-05
Europe,23/05/2022,69007,747747000,9.22866E-05
Europe,24/05/2022,67217,747747000,8.98927E-05
Europe,25/05/2022,67367,747747000,9.00933E-05
Europe,26/05/2022,63664,747747000,8.51411E-05
Europe,27/05/2022,63260,747747000,8.46008E-05
Europe,28/05/2022,60252,747747000,8.05781E-05
Europe,29/05/2022,58245,747747000,7.7894E-05
Europe,30/05/2022,59733,747747000,7.9884E-05
Europe,31/05/2022,59743,747747000,7.98973E-05
Europe,1/06/2022,61956,747747000,8.28569E-05
Europe,2/06/2022,64256,747747000,8.59328E-05
Europe,3/06/2022,63566,747747000,8.501E-05
Europe,4/06/2022,63004,747747000,8.42584E-05
Europe,5/06/2022,60597,747747000,8.10394E-05
Europe,6/06/2022,56301,747747000,7.52942E-05
Europe,7/06/2022,51537,747747000,6.8923E-05
Europe,8/06/2022,45675,747747000,6.10835E-05
Europe,9/06/2022,41339,747747000,5.52847E-05
Europe,10/06/2022,38882,747747000,5.19989E-05
Europe,11/06/2022,39299,747747000,5.25565E-05
Europe,12/06/2022,41227,747747000,5.5135E-05
Europe,13/06/2022,50116,747747000,6.70227E-05
Europe,14/06/2022,58402,747747000,7.8104E-05
Europe,15/06/2022,66256,747747000,8.86075E-05
Europe,16/06/2022,74486,747747000,9.96139E-05
Europe,17/06/2022,82899,747747000,0.000110865
Europe,18/06/2022,156049,747747000,0.000208692
Europe,19/06/2022,159740,747747000,0.000213628
Europe,20/06/2022,155363,747747000,0.000207775
Europe,21/06/2022,151582,747747000,0.000202718
Europe,22/06/2022,142064,747747000,0.000189989
Europe,23/06/2022,135438,747747000,0.000181128
Europe,24/06/2022,129100,747747000,0.000172652
Europe,25/06/2022,70851,747747000,9.47526E-05
Europe,26/06/2022,82337,747747000,0.000110113
Europe,27/06/2022,94195,747747000,0.000125972
Europe,28/06/2022,92722,747747000,0.000124002
Europe,29/06/2022,95820,747747000,0.000128145
Europe,30/06/2022,94551,747747000,0.000126448
Europe,1/07/2022,92631,747747000,0.00012388
Europe,2/07/2022,75450,747747000,0.000100903
Europe,3/07/2022,59230,747747000,7.92113E-05
Europe,4/07/2022,44085,747747000,5.89571E-05
Europe,5/07/2022,41091,747747000,5.49531E-05
Europe,6/07/2022,38478,747747000,5.14586E-05
Europe,7/07/2022,38032,747747000,5.08621E-05
Europe,8/07/2022,37685,747747000,5.03981E-05
Europe,9/07/2022,37001,747747000,4.94833E-05
Europe,10/07/2022,36512,747747000,4.88294E-05
Europe,11/07/2022,50220,747747000,6.71618E-05
Europe,12/07/2022,51972,747747000,6.95048E-05
Europe,13/07/2022,53880,747747000,7.20565E-05
